ktotal,kBell,kGHZ,TotalRate,TotalRateBell,TotalRateGHZ
29,23,5,4.22310026379589,4.22310026379589,0
29,23,6,4.63688452308811,4.22310026379589,0.413784259292221
29,24,0,4.65791079604252,4.65791079604252,0
29,24,1,4.65791079604252,4.65791079604252,0
29,24,2,4.65791079604252,4.65791079604252,0
29,24,3,4.65791079604252,4.65791079604252,0
29,24,4,4.65791079604252,4.65791079604252,0
29,24,5,4.65791079604252,4.65791079604252,0
29,25,0,4.65791079604252,4.65791079604252,0
29,25,1,4.65791079604252,4.65791079604252,0
29,25,2,4.65791079604252,4.65791079604252,0
29,25,3,4.65791079604252,4.65791079604252,0
29,25,4,4.65791079604252,4.65791079604252,0
29,26,0,5.08895135526161,5.08895135526161,0
29,26,1,5.08895135526161,5.08895135526161,0
29,26,2,5.08895135526161,5.08895135526161,0
29,26,3,5.08895135526161,5.08895135526161,0
29,27,0,5.08895135526161,5.08895135526161,0
29,27,1,5.08895135526161,5.08895135526161,0
29,27,2,5.08895135526161,5.08895135526161,0
29,28,0,5.53397459336711,5.53397459336711,0
29,28,1,5.53397459336711,5.53397459336711,0
29,29,0,5.53397459336711,5.53397459336711,0
30,0,0,0,0,0
30,0,1,0,0,0
30,0,2,0,0,0
30,0,3,0,0,0
30,0,4,0,0,0
30,0,5,0,0,0
30,0,6,0.413784259292221,0,0.413784259292221
30,0,7,0.413784259292221,0,0.413784259292221
30,0,8,0.413784259292221,0,0.413784259292221
30,0,9,0.727596856209078,0,0.727596856209078
30,0,10,0.727596856209078,0,0.727596856209078
30,0,11,0.727596856209078,0,0.727596856209078
30,0,12,1.12994455222235,0,1.12994455222235
30,0,13,1.12994455222235,0,1.12994455222235
30,0,14,1.12994455222235,0,1.12994455222235
30,0,15,1.53456030201442,0,1.53456030201442
30,0,16,1.53456030201442,0,1.53456030201442
30,0,17,1.53456030201442,0,1.53456030201442
30,0,18,1.88822578528731,0,1.88822578528731
30,0,19,1.88822578528731,0,1.88822578528731
30,0,20,1.88822578528731,0,1.88822578528731
30,0,21,2.3312716143655,0,2.3312716143655
30,0,22,2.3312716143655,0,2.3312716143655
30,0,23,2.3312716143655,0,2.3312716143655
30,0,24,2.72959247670676,0,2.72959247670676
30,0,25,2.72959247670676,0,2.72959247670676
30,0,26,2.72959247670676,0,2.72959247670676
30,0,27,3.11958605654395,0,3.11958605654395
30,0,28,3.11958605654395,0,3.11958605654395
30,0,29,3.11958605654395,0,3.11958605654395
30,0,30,3.55208558631557,0,3.55208558631557
30,1,0,0,0,0
30,1,1,0,0,0
30,1,2,0,0,0
30,1,3,0,0,0
30,1,4,0,0,0
30,1,5,0,0,0
30,1,6,0.413784259292221,0,0.413784259292221
30,1,7,0.413784259292221,0,0.413784259292221
30,1,8,0.413784259292221,0,0.413784259292221
30,1,9,0.727596856209078,0,0.727596856209078
30,1,10,0.727596856209078,0,0.727596856209078
30,1,11,0.727596856209078,0,0.727596856209078
30,1,12,1.12994455222235,0,1.12994455222235
30,1,13,1.12994455222235,0,1.12994455222235
30,1,14,1.12994455222235,0,1.12994455222235
30,1,15,1.53456030201442,0,1.53456030201442
30,1,16,1.53456030201442,0,1.53456030201442
30,1,17,1.53456030201442,0,1.53456030201442
30,1,18,1.88822578528731,0,1.88822578528731
30,1,19,1.88822578528731,0,1.88822578528731
30,1,20,1.88822578528731,0,1.88822578528731
30,1,21,2.3312716143655,0,2.3312716143655
30,1,22,2.3312716143655,0,2.3312716143655
30,1,23,2.3312716143655,0,2.3312716143655
30,1,24,2.72959247670676,0,2.72959247670676
30,1,25,2.72959247670676,0,2.72959247670676
30,1,26,2.72959247670676,0,2.72959247670676
30,1,27,3.11958605654395,0,3.11958605654395
30,1,28,3.11958605654395,0,3.11958605654395
30,1,29,3.11958605654395,0,3.11958605654395
30,2,0,0.112212030571856,0.112212030571856,0
30,2,1,0.112212030571856,0.112212030571856,0
30,2,2,0.112212030571856,0.112212030571856,0
30,2,3,0.112212030571856,0.112212030571856,0
30,2,4,0.112212030571856,0.112212030571856,0
30,2,5,0.112212030571856,0.112212030571856,0
30,2,6,0.525996289864077,0.112212030571856,0.413784259292221
30,2,7,0.525996289864077,0.112212030571856,0.413784259292221
30,2,8,0.525996289864077,0.112212030571856,0.413784259292221
30,2,9,0.839808886780933,0.112212030571856,0.727596856209078
30,2,10,0.839808886780933,0.112212030571856,0.727596856209078
30,2,11,0.839808886780933,0.112212030571856,0.727596856209078
30,2,12,1.2421565827942,0.112212030571856,1.12994455222235
30,2,13,1.2421565827942,0.112212030571856,1.12994455222235
30,2,14,1.2421565827942,0.112212030571856,1.12994455222235
30,2,15,1.64677233258628,0.112212030571856,1.53456030201442
30,2,16,1.64677233258628,0.112212030571856,1.53456030201442
30,2,17,1.64677233258628,0.112212030571856,1.53456030201442
30,2,18,2.00043781585916,0.112212030571856,1.88822578528731
30,2,19,2.00043781585916,0.112212030571856,1.88822578528731
30,2,20,2.00043781585916,0.112212030571856,1.88822578528731
30,2,21,2.44348364493736,0.112212030571856,2.3312716143655
30,2,22,2.44348364493736,0.112212030571856,2.3312716143655
30,2,23,2.44348364493736,0.112212030571856,2.3312716143655
30,2,24,2.84180450727861,0.112212030571856,2.72959247670676
30,2,25,2.84180450727861,0.112212030571856,2.72959247670676
30,2,26,2.84180450727861,0.112212030571856,2.72959247670676
30,2,27,3.23179808711581,0.112212030571856,3.11958605654395
30,2,28,3.23179808711581,0.112212030571856,3.11958605654395
30,3,0,0.112212030571856,0.112212030571856,0
30,3,1,0.112212030571856,0.112212030571856,0
30,3,2,0.112212030571856,0.112212030571856,0
30,3,3,0.112212030571856,0.112212030571856,0
30,3,4,0.112212030571856,0.112212030571856,0
30,3,5,0.112212030571856,0.112212030571856,0
30,3,6,0.525996289864077,0.112212030571856,0.413784259292221
30,3,7,0.525996289864077,0.112212030571856,0.413784259292221
30,3,8,0.525996289864077,0.112212030571856,0.413784259292221
30,3,9,0.839808886780933,0.112212030571856,0.727596856209078
30,3,10,0.839808886780933,0.112212030571856,0.727596856209078
30,3,11,0.839808886780933,0.112212030571856,0.727596856209078
30,3,12,1.2421565827942,0.112212030571856,1.12994455222235
30,3,13,1.2421565827942,0.112212030571856,1.12994455222235
30,3,14,1.2421565827942,0.112212030571856,1.12994455222235
30,3,15,1.64677233258628,0.112212030571856,1.53456030201442
30,3,16,1.64677233258628,0.112212030571856,1.53456030201442
30,3,17,1.64677233258628,0.112212030571856,1.53456030201442
30,3,18,2.00043781585916,0.112212030571856,1.88822578528731
30,3,19,2.00043781585916,0.112212030571856,1.88822578528731
30,3,20,2.00043781585916,0.112212030571856,1.88822578528731
30,3,21,2.44348364493736,0.112212030571856,2.3312716143655
30,3,22,2.44348364493736,0.112212030571856,2.3312716143655
30,3,23,2.44348364493736,0.112212030571856,2.3312716143655
30,3,24,2.84180450727861,0.112212030571856,2.72959247670676
30,3,25,2.84180450727861,0.112212030571856,2.72959247670676
30,3,26,2.84180450727861,0.112212030571856,2.72959247670676
30,3,27,3.23179808711581,0.112212030571856,3.11958605654395
30,4,0,0.434847128499401,0.434847128499401,0
30,4,1,0.434847128499401,0.434847128499401,0
30,4,2,0.434847128499401,0.434847128499401,0
30,4,3,0.434847128499401,0.434847128499401,0
30,4,4,0.434847128499401,0.434847128499401,0
30,4,5,0.434847128499401,0.434847128499401,0
30,4,6,0.848631387791622,0.434847128499401,0.413784259292221
30,4,7,0.848631387791622,0.434847128499401,0.413784259292221
30,4,8,0.848631387791622,0.434847128499401,0.413784259292221
30,4,9,1.16244398470848,0.434847128499401,0.727596856209078
30,4,10,1.16244398470848,0.434847128499401,0.727596856209078
30,4,11,1.16244398470848,0.434847128499401,0.727596856209078
30,4,12,1.56479168072175,0.434847128499401,1.12994455222235
30,4,13,1.56479168072175,0.434847128499401,1.12994455222235
30,4,14,1.56479168072175,0.434847128499401,1.12994455222235
30,4,15,1.96940743051382,0.434847128499401,1.53456030201442
30,4,16,1.96940743051382,0.434847128499401,1.53456030201442
30,4,17,1.96940743051382,0.434847128499401,1.53456030201442
30,4,18,2.32307291378671,0.434847128499401,1.88822578528731
30,4,19,2.32307291378671,0.434847128499401,1.88822578528731
30,4,20,2.32307291378671,0.434847128499401,1.88822578528731
30,4,21,2.76611874286491,0.434847128499401,2.3312716143655
30,4,22,2.76611874286491,0.434847128499401,2.3312716143655
30,4,23,2.76611874286491,0.434847128499401,2.3312716143655
30,4,24,3.16443960520616,0.434847128499401,2.72959247670676
30,4,25,3.16443960520616,0.434847128499401,2.72959247670676
30,4,26,3.16443960520616,0.434847128499401,2.72959247670676
30,5,0,0.434847128499401,0.434847128499401,0
30,5,1,0.434847128499401,0.434847128499401,0
30,5,2,0.434847128499401,0.434847128499401,0
30,5,3,0.434847128499401,0.434847128499401,0
30,5,4,0.434847128499401,0.434847128499401,0
30,5,5,0.434847128499401,0.434847128499401,0
30,5,6,0.848631387791622,0.434847128499401,0.413784259292221
30,5,7,0.848631387791622,0.434847128499401,0.413784259292221
30,5,8,0.848631387791622,0.434847128499401,0.413784259292221
30,5,9,1.16244398470848,0.434847128499401,0.727596856209078
30,5,10,1.16244398470848,0.434847128499401,0.727596856209078
30,5,11,1.16244398470848,0.434847128499401,0.727596856209078
30,5,12,1.56479168072175,0.434847128499401,1.12994455222235
30,5,13,1.56479168072175,0.434847128499401,1.12994455222235
30,5,14,1.56479168072175,0.434847128499401,1.12994455222235
30,5,15,1.96940743051382,0.434847128499401,1.53456030201442
30,5,16,1.96940743051382,0.434847128499401,1.53456030201442
30,5,17,1.96940743051382,0.434847128499401,1.53456030201442
30,5,18,2.32307291378671,0.434847128499401,1.88822578528731
30,5,19,2.32307291378671,0.434847128499401,1.88822578528731
30,5,20,2.32307291378671,0.434847128499401,1.88822578528731
30,5,21,2.76611874286491,0.434847128499401,2.3312716143655
30,5,22,2.76611874286491,0.434847128499401,2.3312716143655
30,5,23,2.76611874286491,0.434847128499401,2.3312716143655
30,5,24,3.16443960520616,0.434847128499401,2.72959247670676
30,5,25,3.16443960520616,0.434847128499401,2.72959247670676
30,6,0,0.861863222316126,0.861863222316126,0
30,6,1,0.861863222316126,0.861863222316126,0
30,6,2,0.861863222316126,0.861863222316126,0
30,6,3,0.861863222316126,0.861863222316126,0
30,6,4,0.861863222316126,0.861863222316126,0
30,6,5,0.861863222316126,0.861863222316126,0
30,6,6,1.27564748160835,0.861863222316126,0.413784259292221
30,6,7,1.27564748160835,0.861863222316126,0.413784259292221
30,6,8,1.27564748160835,0.861863222316126,0.413784259292221
30,6,9,1.5894600785252,0.861863222316126,0.727596856209078
30,6,10,1.5894600785252,0.861863222316126,0.727596856209078
30,6,11,1.5894600785252,0.861863222316126,0.727596856209078
30,6,12,1.99180777453847,0.861863222316126,1.12994455222235
30,6,13,1.99180777453847,0.861863222316126,1.12994455222235
30,6,14,1.99180777453847,0.861863222316126,1.12994455222235
30,6,15,2.39642352433055,0.861863222316126,1.53456030201442
30,6,16,2.39642352433055,0.861863222316126,1.53456030201442
30,6,17,2.39642352433055,0.861863222316126,1.53456030201442
30,6,18,2.75008900760343,0.861863222316126,1.88822578528731
30,6,19,2.75008900760343,0.861863222316126,1.88822578528731
30,6,20,2.75008900760343,0.861863222316126,1.88822578528731
30,6,21,3.19313483668163,0.861863222316126,2.3312716143655
30,6,22,3.19313483668163,0.861863222316126,2.3312716143655
30,6,23,3.19313483668163,0.861863222316126,2.3312716143655
30,6,24,3.59145569902288,0.861863222316126,2.72959247670676
30,7,0,0.861863222316126,0.861863222316126,0
30,7,1,0.861863222316126,0.861863222316126,0
30,7,2,0.861863222316126,0.861863222316126,0
30,7,3,0.861863222316126,0.861863222316126,0
30,7,4,0.861863222316126,0.861863222316126,0
30,7,5,0.861863222316126,0.861863222316126,0
30,7,6,1.27564748160835,0.861863222316126,0.413784259292221
30,7,7,1.27564748160835,0.861863222316126,0.413784259292221
30,7,8,1.27564748160835,0.861863222316126,0.413784259292221
30,7,9,1.5894600785252,0.861863222316126,0.727596856209078
30,7,10,1.5894600785252,0.861863222316126,0.727596856209078
30,7,11,1.5894600785252,0.861863222316126,0.727596856209078
30,7,12,1.99180777453847,0.861863222316126,1.12994455222235
30,7,13,1.99180777453847,0.861863222316126,1.12994455222235
30,7,14,1.99180777453847,0.861863222316126,1.12994455222235
30,7,15,2.39642352433055,0.861863222316126,1.53456030201442
30,7,16,2.39642352433055,0.861863222316126,1.53456030201442
30,7,17,2.39642352433055,0.861863222316126,1.53456030201442
30,7,18,2.75008900760343,0.861863222316126,1.88822578528731
30,7,19,2.75008900760343,0.861863222316126,1.88822578528731
30,7,20,2.75008900760343,0.861863222316126,1.88822578528731
30,7,21,3.19313483668163,0.861863222316126,2.3312716143655
30,7,22,3.19313483668163,0.861863222316126,2.3312716143655
30,7,23,3.19313483668163,0.861863222316126,2.3312716143655
30,8,0,1.24959077397682,1.24959077397682,0
30,8,1,1.24959077397682,1.24959077397682,0
30,8,2,1.24959077397682,1.24959077397682,0
30,8,3,1.24959077397682,1.24959077397682,0
30,8,4,1.24959077397682,1.24959077397682,0
30,8,5,1.24959077397682,1.24959077397682,0
30,8,6,1.66337503326904,1.24959077397682,0.413784259292221
30,8,7,1.66337503326904,1.24959077397682,0.413784259292221
30,8,8,1.66337503326904,1.24959077397682,0.413784259292221
30,8,9,1.97718763018589,1.24959077397682,0.727596856209078
30,8,10,1.97718763018589,1.24959077397682,0.727596856209078
30,8,11,1.97718763018589,1.24959077397682,0.727596856209078
30,8,12,2.37953532619916,1.24959077397682,1.12994455222235
30,8,13,2.37953532619916,1.24959077397682,1.12994455222235
30,8,14,2.37953532619916,1.24959077397682,1.12994455222235
30,8,15,2.78415107599124,1.24959077397682,1.53456030201442
30,8,16,2.78415107599124,1.24959077397682,1.53456030201442
30,8,17,2.78415107599124,1.24959077397682,1.53456030201442
30,8,18,3.13781655926412,1.24959077397682,1.88822578528731
30,8,19,3.13781655926412,1.24959077397682,1.88822578528731
30,8,20,3.13781655926412,1.24959077397682,1.88822578528731
30,8,21,3.58086238834232,1.24959077397682,2.3312716143655
30,8,22,3.58086238834232,1.24959077397682,2.3312716143655
30,9,0,1.24959077397682,1.24959077397682,0
30,9,1,1.24959077397682,1.24959077397682,0
30,9,2,1.24959077397682,1.24959077397682,0
30,9,3,1.24959077397682,1.24959077397682,0
30,9,4,1.24959077397682,1.24959077397682,0
30,9,5,1.24959077397682,1.24959077397682,0
30,9,6,1.66337503326904,1.24959077397682,0.413784259292221
30,9,7,1.66337503326904,1.24959077397682,0.413784259292221
30,9,8,1.66337503326904,1.24959077397682,0.413784259292221
30,9,9,1.97718763018589,1.24959077397682,0.727596856209078
30,9,10,1.97718763018589,1.24959077397682,0.727596856209078
30,9,11,1.97718763018589,1.24959077397682,0.727596856209078
30,9,12,2.37953532619916,1.24959077397682,1.12994455222235
30,9,13,2.37953532619916,1.24959077397682,1.12994455222235
30,9,14,2.37953532619916,1.24959077397682,1.12994455222235
30,9,15,2.78415107599124,1.24959077397682,1.53456030201442
30,9,16,2.78415107599124,1.24959077397682,1.53456030201442
30,9,17,2.78415107599124,1.24959077397682,1.53456030201442
30,9,18,3.13781655926412,1.24959077397682,1.88822578528731
30,9,19,3.13781655926412,1.24959077397682,1.88822578528731
30,9,20,3.13781655926412,1.24959077397682,1.88822578528731
30,9,21,3.58086238834232,1.24959077397682,2.3312716143655
30,10,0,1.65355223080624,1.65355223080624,0
30,10,1,1.65355223080624,1.65355223080624,0
30,10,2,1.65355223080624,1.65355223080624,0
30,10,3,1.65355223080624,1.65355223080624,0
30,10,4,1.65355223080624,1.65355223080624,0
30,10,5,1.65355223080624,1.65355223080624,0
30,10,6,2.06733649009846,1.65355223080624,0.413784259292221
30,10,7,2.06733649009846,1.65355223080624,0.413784259292221
30,10,8,2.06733649009846,1.65355223080624,0.413784259292221
30,10,9,2.38114908701531,1.65355223080624,0.727596856209078
30,10,10,2.38114908701531,1.65355223080624,0.727596856209078
30,10,11,2.38114908701531,1.65355223080624,0.727596856209078
30,10,12,2.78349678302858,1.65355223080624,1.12994455222235
30,10,13,2.78349678302858,1.65355223080624,1.12994455222235
30,10,14,2.78349678302858,1.65355223080624,1.12994455222235
30,10,15,3.18811253282066,1.65355223080624,1.53456030201442
30,10,16,3.18811253282066,1.65355223080624,1.53456030201442
30,10,17,3.18811253282066,1.65355223080624,1.53456030201442
30,10,18,3.54177801609354,1.65355223080624,1.88822578528731
30,10,19,3.54177801609354,1.65355223080624,1.88822578528731
30,10,20,3.54177801609354,1.65355223080624,1.88822578528731
30,11,0,1.65355223080624,1.65355223080624,0
30,11,1,1.65355223080624,1.65355223080624,0
30,11,2,1.65355223080624,1.65355223080624,0
30,11,3,1.65355223080624,1.65355223080624,0
30,11,4,1.65355223080624,1.65355223080624,0
30,11,5,1.65355223080624,1.65355223080624,0
30,11,6,2.06733649009846,1.65355223080624,0.413784259292221
30,11,7,2.06733649009846,1.65355223080624,0.413784259292221
30,11,8,2.06733649009846,1.65355223080624,0.413784259292221
30,11,9,2.38114908701531,1.65355223080624,0.727596856209078
30,11,10,2.38114908701531,1.65355223080624,0.727596856209078
30,11,11,2.38114908701531,1.65355223080624,0.727596856209078
30,11,12,2.78349678302858,1.65355223080624,1.12994455222235
30,11,13,2.78349678302858,1.65355223080624,1.12994455222235
30,11,14,2.78349678302858,1.65355223080624,1.12994455222235
30,11,15,3.18811253282066,1.65355223080624,1.53456030201442
30,11,16,3.18811253282066,1.65355223080624,1.53456030201442
30,11,17,3.18811253282066,1.65355223080624,1.53456030201442
30,11,18,3.54177801609354,1.65355223080624,1.88822578528731
30,11,19,3.54177801609354,1.65355223080624,1.88822578528731
30,12,0,2.08783226478744,2.08783226478744,0
30,12,1,2.08783226478744,2.08783226478744,0
30,12,2,2.08783226478744,2.08783226478744,0
30,12,3,2.08783226478744,2.08783226478744,0
30,12,4,2.08783226478744,2.08783226478744,0
30,12,5,2.08783226478744,2.08783226478744,0
30,12,6,2.50161652407966,2.08783226478744,0.413784259292221
30,12,7,2.50161652407966,2.08783226478744,0.413784259292221
30,12,8,2.50161652407966,2.08783226478744,0.413784259292221
30,12,9,2.81542912099652,2.08783226478744,0.727596856209078
30,12,10,2.81542912099652,2.08783226478744,0.727596856209078
30,12,11,2.81542912099652,2.08783226478744,0.727596856209078
30,12,12,3.21777681700978,2.08783226478744,1.12994455222235
30,12,13,3.21777681700978,2.08783226478744,1.12994455222235
30,12,14,3.21777681700978,2.08783226478744,1.12994455222235
30,12,15,3.62239256680186,2.08783226478744,1.53456030201442
30,12,16,3.62239256680186,2.08783226478744,1.53456030201442
30,12,17,3.62239256680186,2.08783226478744,1.53456030201442
30,12,18,3.97605805007475,2.08783226478744,1.88822578528731
30,13,0,2.08783226478744,2.08783226478744,0
30,13,1,2.08783226478744,2.08783226478744,0
30,13,2,2.08783226478744,2.08783226478744,0
30,13,3,2.08783226478744,2.08783226478744,0
30,13,4,2.08783226478744,2.08783226478744,0
30,13,5,2.08783226478744,2.08783226478744,0
30,13,6,2.50161652407966,2.08783226478744,0.413784259292221
30,13,7,2.50161652407966,2.08783226478744,0.413784259292221
30,13,8,2.50161652407966,2.08783226478744,0.413784259292221
30,13,9,2.81542912099652,2.08783226478744,0.727596856209078
30,13,10,2.81542912099652,2.08783226478744,0.727596856209078
30,13,11,2.81542912099652,2.08783226478744,0.727596856209078
30,13,12,3.21777681700978,2.08783226478744,1.12994455222235
30,13,13,3.21777681700978,2.08783226478744,1.12994455222235
30,13,14,3.21777681700978,2.08783226478744,1.12994455222235
30,13,15,3.62239256680186,2.08783226478744,1.53456030201442
30,13,16,3.62239256680186,2.08783226478744,1.53456030201442
30,13,17,3.62239256680186,2.08783226478744,1.53456030201442
30,14,0,2.51860870716271,2.51860870716271,0
30,14,1,2.51860870716271,2.51860870716271,0
30,14,2,2.51860870716271,2.51860870716271,0
30,14,3,2.51860870716271,2.51860870716271,0
30,14,4,2.51860870716271,2.51860870716271,0
30,14,5,2.51860870716271,2.51860870716271,0
30,14,6,2.93239296645493,2.51860870716271,0.413784259292221
30,14,7,2.93239296645493,2.51860870716271,0.413784259292221
30,14,8,2.93239296645493,2.51860870716271,0.413784259292221
30,14,9,3.24620556337179,2.51860870716271,0.727596856209078
30,14,10,3.24620556337179,2.51860870716271,0.727596856209078
30,14,11,3.24620556337179,2.51860870716271,0.727596856209078
30,14,12,3.64855325938505,2.51860870716271,1.12994455222235
30,14,13,3.64855325938505,2.51860870716271,1.12994455222235
30,14,14,3.64855325938505,2.51860870716271,1.12994455222235
30,14,15,4.05316900917713,2.51860870716271,1.53456030201442
30,14,16,4.05316900917713,2.51860870716271,1.53456030201442
30,15,0,2.51860870716271,2.51860870716271,0
30,15,1,2.51860870716271,2.51860870716271,0
30,15,2,2.51860870716271,2.51860870716271,0
30,15,3,2.51860870716271,2.51860870716271,0
30,15,4,2.51860870716271,2.51860870716271,0
30,15,5,2.51860870716271,2.51860870716271,0
30,15,6,2.93239296645493,2.51860870716271,0.413784259292221
30,15,7,2.93239296645493,2.51860870716271,0.413784259292221
30,15,8,2.93239296645493,2.51860870716271,0.413784259292221
30,15,9,3.24620556337179,2.51860870716271,0.727596856209078
30,15,10,3.24620556337179,2.51860870716271,0.727596856209078
30,15,11,3.24620556337179,2.51860870716271,0.727596856209078
30,15,12,3.64855325938505,2.51860870716271,1.12994455222235
30,15,13,3.64855325938505,2.51860870716271,1.12994455222235
30,15,14,3.64855325938505,2.51860870716271,1.12994455222235
30,15,15,4.05316900917713,2.51860870716271,1.53456030201442
30,16,0,2.94283118436815,2.94283118436815,0
30,16,1,2.94283118436815,2.94283118436815,0
30,16,2,2.94283118436815,2.94283118436815,0
30,16,3,2.94283118436815,2.94283118436815,0
30,16,4,2.94283118436815,2.94283118436815,0
30,16,5,2.94283118436815,2.94283118436815,0
30,16,6,3.35661544366037,2.94283118436815,0.413784259292221
30,16,7,3.35661544366037,2.94283118436815,0.413784259292221
30,16,8,3.35661544366037,2.94283118436815,0.413784259292221
30,16,9,3.67042804057723,2.94283118436815,0.727596856209078
30,16,10,3.67042804057723,2.94283118436815,0.727596856209078
30,16,11,3.67042804057723,2.94283118436815,0.727596856209078
30,16,12,4.07277573659049,2.94283118436815,1.12994455222235
30,16,13,4.07277573659049,2.94283118436815,1.12994455222235
30,16,14,4.07277573659049,2.94283118436815,1.12994455222235
30,17,0,2.94283118436815,2.94283118436815,0
30,17,1,2.94283118436815,2.94283118436815,0
30,17,2,2.94283118436815,2.94283118436815,0
30,17,3,2.94283118436815,2.94283118436815,0
30,17,4,2.94283118436815,2.94283118436815,0
30,17,5,2.94283118436815,2.94283118436815,0
30,17,6,3.35661544366037,2.94283118436815,0.413784259292221
30,17,7,3.35661544366037,2.94283118436815,0.413784259292221
30,17,8,3.35661544366037,2.94283118436815,0.413784259292221
30,17,9,3.67042804057723,2.94283118436815,0.727596856209078
30,17,10,3.67042804057723,2.94283118436815,0.727596856209078
30,17,11,3.67042804057723,2.94283118436815,0.727596856209078
30,17,12,4.07277573659049,2.94283118436815,1.12994455222235
30,17,13,4.07277573659049,2.94283118436815,1.12994455222235
30,18,0,3.3619796297802,3.3619796297802,0
30,18,1,3.3619796297802,3.3619796297802,0
30,18,2,3.3619796297802,3.3619796297802,0
30,18,3,3.3619796297802,3.3619796297802,0
30,18,4,3.3619796297802,3.3619796297802,0
30,18,5,3.3619796297802,3.3619796297802,0
30,18,6,3.77576388907242,3.3619796297802,0.413784259292221
30,18,7,3.77576388907242,3.3619796297802,0.413784259292221
30,18,8,3.77576388907242,3.3619796297802,0.413784259292221
30,18,9,4.08957648598928,3.3619796297802,0.727596856209078
30,18,10,4.08957648598928,3.3619796297802,0.727596856209078
30,18,11,4.08957648598928,3.3619796297802,0.727596856209078
30,18,12,4.49192418200254,3.3619796297802,1.12994455222235
30,19,0,3.3619796297802,3.3619796297802,0
30,19,1,3.3619796297802,3.3619796297802,0
30,19,2,3.3619796297802,3.3619796297802,0
30,19,3,3.3619796297802,3.3619796297802,0
30,19,4,3.3619796297802,3.3619796297802,0
30,19,5,3.3619796297802,3.3619796297802,0
30,19,6,3.77576388907242,3.3619796297802,0.413784259292221
30,19,7,3.77576388907242,3.3619796297802,0.413784259292221
30,19,8,3.77576388907242,3.3619796297802,0.413784259292221
30,19,9,4.08957648598928,3.3619796297802,0.727596856209078
30,19,10,4.08957648598928,3.3619796297802,0.727596856209078
30,19,11,4.08957648598928,3.3619796297802,0.727596856209078
30,20,0,3.80798573907207,3.80798573907207,0
30,20,1,3.80798573907207,3.80798573907207,0
30,20,2,3.80798573907207,3.80798573907207,0
30,20,3,3.80798573907207,3.80798573907207,0
30,20,4,3.80798573907207,3.80798573907207,0
30,20,5,3.80798573907207,3.80798573907207,0
30,20,6,4.22176999836429,3.80798573907207,0.413784259292221
30,20,7,4.22176999836429,3.80798573907207,0.413784259292221
30,20,8,4.22176999836429,3.80798573907207,0.413784259292221
30,20,9,4.53558259528115,3.80798573907207,0.727596856209078
30,20,10,4.53558259528115,3.80798573907207,0.727596856209078
30,21,0,3.80798573907207,3.80798573907207,0
30,21,1,3.80798573907207,3.80798573907207,0
30,21,2,3.80798573907207,3.80798573907207,0
30,21,3,3.80798573907207,3.80798573907207,0
30,21,4,3.80798573907207,3.80798573907207,0
30,21,5,3.80798573907207,3.80798573907207,0
30,21,6,4.22176999836429,3.80798573907207,0.413784259292221
30,21,7,4.22176999836429,3.80798573907207,0.413784259292221
30,21,8,4.22176999836429,3.80798573907207,0.413784259292221
30,21,9,4.53558259528115,3.80798573907207,0.727596856209078
30,22,0,4.22310026379589,4.22310026379589,0
30,22,1,4.22310026379589,4.22310026379589,0
30,22,2,4.22310026379589,4.22310026379589,0
30,22,3,4.22310026379589,4.22310026379589,0
30,22,4,4.22310026379589,4.22310026379589,0
30,22,5,4.22310026379589,4.22310026379589,0
30,22,6,4.63688452308811,4.22310026379589,0.413784259292221
30,22,7,4.63688452308811,4.22310026379589,0.413784259292221
30,22,8,4.63688452308811,4.22310026379589,0.413784259292221
30,23,0,4.22310026379589,4.22310026379589,0
30,23,1,4.22310026379589,4.22310026379589,0
30,23,2,4.22310026379589,4.22310026379589,0
30,23,3,4.22310026379589,4.22310026379589,0
30,23,4,4.22310026379589,4.22310026379589,0
30,23,5,4.22310026379589,4.22310026379589,0
30,23,6,4.63688452308811,4.22310026379589,0.413784259292221
30,23,7,4.63688452308811,4.22310026379589,0.413784259292221
30,24,0,4.65791079604252,4.65791079604252,0
30,24,1,4.65791079604252,4.65791079604252,0
30,24,2,4.65791079604252,4.65791079604252,0
30,24,3,4.65791079604252,4.65791079604252,0
30,24,4,4.65791079604252,4.65791079604252,0
30,24,5,4.65791079604252,4.65791079604252,0
30,24,6,5.07169505533474,4.65791079604252,0.413784259292221
30,25,0,4.65791079604252,4.65791079604252,0
30,25,1,4.65791079604252,4.65791079604252,0
30,25,2,4.65791079604252,4.65791079604252,0
30,25,3,4.65791079604252,4.65791079604252,0
30,25,4,4.65791079604252,4.65791079604252,0
30,25,5,4.65791079604252,4.65791079604252,0
30,26,0,5.08895135526161,5.08895135526161,0
30,26,1,5.08895135526161,5.08895135526161,0
30,26,2,5.08895135526161,5.08895135526161,0
30,26,3,5.08895135526161,5.08895135526161,0
30,26,4,5.08895135526161,5.08895135526161,0
30,27,0,5.08895135526161,5.08895135526161,0
30,27,1,5.08895135526161,5.08895135526161,0
30,27,2,5.08895135526161,5.08895135526161,0
30,27,3,5.08895135526161,5.08895135526161,0
30,28,0,5.53397459336711,5.53397459336711,0
30,28,1,5.53397459336711,5.53397459336711,0
30,28,2,5.53397459336711,5.53397459336711,0
30,29,0,5.53397459336711,5.53397459336711,0
30,29,1,5.53397459336711,5.53397459336711,0
