kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
23,2,21,0,10,4.01966600094635,0,4.01966600094635
23,3,20,1,10,4.01966600094635,0,4.01966600094635
23,4,19,1,9,3.69583056520104,0,3.69583056520104
23,5,18,1,9,3.69583056520104,0,3.69583056520104
23,6,17,2,8,3.31286477306779,0.199781559051765,3.11308321401602
23,7,16,2,8,3.31286477306779,0.199781559051765,3.11308321401602
23,8,15,2,7,3.51457863112351,0.199781559051765,3.31479707207174
23,9,14,3,7,3.70531521417313,0.390518142101387,3.31479707207174
23,10,13,3,6,2.65641737907874,0.390518142101387,2.26589923697735
23,11,12,3,6,2.65641737907874,0.390518142101387,2.26589923697735
23,12,11,4,5,2.6175294994923,0.880246285248024,1.73728321424427
23,13,10,4,5,2.6175294994923,0.880246285248024,1.73728321424427
23,14,9,4,4,2.48351097555418,0.880246285248024,1.60326469030615
23,15,8,5,4,3.03281081297195,1.4295461226658,1.60326469030615
23,16,7,5,3,2.31505789865336,1.4295461226658,0.885511775987564
23,17,6,5,3,2.31505789865336,1.4295461226658,0.885511775987564
23,18,5,6,2,2.01313781368707,1.61356788867586,0.399569925011214
23,19,4,6,2,2.01313781368707,1.61356788867586,0.399569925011214
23,20,3,6,1,1.7076543067898,1.61356788867586,0.0940864181139464
23,21,2,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
23,22,1,7,0,2.31595073012172,2.31595073012172,0
23,23,0,7,0,2.31595073012172,2.31595073012172,0
24,0,24,0,12,5.01164105619744,0,5.01164105619744
24,1,23,0,11,4.10963846292952,0,4.10963846292952
24,2,22,0,11,4.10963846292952,0,4.10963846292952
24,3,21,1,10,4.01966600094635,0,4.01966600094635
24,4,20,1,10,4.01966600094635,0,4.01966600094635
24,5,19,1,9,3.69583056520104,0,3.69583056520104
24,6,18,2,9,3.89561212425281,0.199781559051765,3.69583056520104
24,7,17,2,8,3.31286477306779,0.199781559051765,3.11308321401602
24,8,16,2,8,3.31286477306779,0.199781559051765,3.11308321401602
24,9,15,3,7,3.70531521417313,0.390518142101387,3.31479707207174
24,10,14,3,7,3.70531521417313,0.390518142101387,3.31479707207174
24,11,13,3,6,2.65641737907874,0.390518142101387,2.26589923697735
24,12,12,4,6,3.14614552222537,0.880246285248024,2.26589923697735
24,13,11,4,5,2.6175294994923,0.880246285248024,1.73728321424427
24,14,10,4,5,2.6175294994923,0.880246285248024,1.73728321424427
24,15,9,5,4,3.03281081297195,1.4295461226658,1.60326469030615
24,16,8,5,4,3.03281081297195,1.4295461226658,1.60326469030615
24,17,7,5,3,2.31505789865336,1.4295461226658,0.885511775987564
24,18,6,6,3,2.49907966466342,1.61356788867586,0.885511775987564
24,19,5,6,2,2.01313781368707,1.61356788867586,0.399569925011214
