kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
23,11,12,2,6,2.29858565732617,0.206443105529449,2.09214255179672
23,12,11,3,5,2.08801989704187,0.43789182171698,1.65012807532488
23,13,10,3,5,2.08801989704187,0.43789182171698,1.65012807532488
23,14,9,3,4,1.6868447786782,0.43789182171698,1.24895295696122
23,15,8,3,4,1.6868447786782,0.43789182171698,1.24895295696122
23,16,7,4,3,1.65920629835641,0.794415766964887,0.864790531391527
23,17,6,4,3,1.65920629835641,0.794415766964887,0.864790531391527
23,18,5,4,2,1.2298663095035,0.794415766964887,0.435450542538613
23,19,4,4,2,1.2298663095035,0.794415766964887,0.435450542538613
23,20,3,5,1,1.15784730072673,1.04515171609258,0.112695584634154
23,21,2,5,1,1.15784730072673,1.04515171609258,0.112695584634154
23,22,1,5,0,1.04515171609258,1.04515171609258,0
23,23,0,5,0,1.04515171609258,1.04515171609258,0
24,0,24,0,12,4.65429007146781,0,4.65429007146781
24,1,23,0,11,4.22404691587063,0,4.22404691587063
24,2,22,0,11,4.22404691587063,0,4.22404691587063
24,3,21,0,10,3.80758596421078,0,3.80758596421078
24,4,20,1,10,3.80758596421078,0,3.80758596421078
24,5,19,1,9,3.3640151617856,0,3.3640151617856
24,6,18,1,9,3.3640151617856,0,3.3640151617856
24,7,17,1,8,2.93327486261793,0,2.93327486261793
24,8,16,2,8,3.13971796814738,0.206443105529449,2.93327486261793
24,9,15,2,7,2.72338056871865,0.206443105529449,2.5169374631892
24,10,14,2,7,2.72338056871865,0.206443105529449,2.5169374631892
24,11,13,2,6,2.29858565732617,0.206443105529449,2.09214255179672
24,12,12,3,6,2.5300343735137,0.43789182171698,2.09214255179672
24,13,11,3,5,2.08801989704187,0.43789182171698,1.65012807532488
24,14,10,3,5,2.08801989704187,0.43789182171698,1.65012807532488
24,15,9,3,4,1.6868447786782,0.43789182171698,1.24895295696122
24,16,8,4,4,2.0433687239261,0.794415766964887,1.24895295696122
24,17,7,4,3,1.65920629835641,0.794415766964887,0.864790531391527
24,18,6,4,3,1.65920629835641,0.794415766964887,0.864790531391527
24,19,5,4,2,1.2298663095035,0.794415766964887,0.435450542538613
24,20,4,5,2,1.48060225863119,1.04515171609258,0.435450542538613
24,21,3,5,1,1.15784730072673,1.04515171609258,0.112695584634154
24,22,2,5,1,1.15784730072673,1.04515171609258,0.112695584634154
24,23,1,5,0,1.04515171609258,1.04515171609258,0
24,24,0,6,0,1.41198597337299,1.41198597337299,0
25,0,25,0,12,4.65429007146781,0,4.65429007146781
25,1,24,0,12,4.65429007146781,0,4.65429007146781
25,2,23,0,11,4.22404691587063,0,4.22404691587063
25,3,22,0,11,4.22404691587063,0,4.22404691587063
25,4,21,1,10,3.80758596421078,0,3.80758596421078
25,5,20,1,10,3.80758596421078,0,3.80758596421078
