kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
29,3,26,0,13,5.0901523903887,0,5.0901523903887
29,4,25,1,12,4.65318037430599,0,4.65318037430599
29,5,24,1,12,4.65318037430599,0,4.65318037430599
29,6,23,1,11,4.22455616248623,0,4.22455616248623
29,7,22,1,11,4.22455616248623,0,4.22455616248623
29,8,21,2,10,4.01036982251216,0.202365919094748,3.80800390341741
29,9,20,2,10,4.01036982251216,0.202365919094748,3.80800390341741
29,10,19,2,9,3.56606756254858,0.202365919094748,3.36370164345383
29,11,18,2,9,3.56606756254858,0.202365919094748,3.36370164345383
29,12,17,3,8,3.36000737567861,0.425397741774994,2.93460963390361
29,13,16,3,8,3.36000737567861,0.425397741774994,2.93460963390361
29,14,15,3,7,2.94274132348392,0.425397741774994,2.51734358170893
29,15,14,3,7,2.94274132348392,0.425397741774994,2.51734358170893
29,16,13,4,6,2.86765167441772,0.774853100591544,2.09279857382617
29,17,12,4,6,2.86765167441772,0.774853100591544,2.09279857382617
29,18,11,4,5,2.42438364501579,0.774853100591544,1.64953054442425
29,19,10,4,5,2.42438364501579,0.774853100591544,1.64953054442425
29,20,9,5,4,2.26984698050872,1.02212331883017,1.24772366167855
